user_id,course_id,activity_type,time_spent_min,rating,completion_status,topic,difficulty_level
142,Lang404,article,44,5,completed,Languages,Intermediate
460,Lang404,exercise,24,5,completed,Languages,Intermediate
371,Math101,quiz,4,1,completed,Science,Intermediate
471,Lang404,article,36,5,completed,Programming,Intermediate
143,Lang404,quiz,50,4,incomplete,Math,Beginner
92,Prog202,exercise,48,1,completed,Math,Advanced
354,Sci303,article,14,1,completed,Programming,Intermediate
322,Prog202,video,17,5,incomplete,Programming,Beginner
288,Prog202,article,49,4,completed,Programming,Intermediate
215,Sci303,article,3,2,completed,Programming,Beginner
447,Sci303,exercise,38,5,completed,Math,Intermediate
342,Lang404,video,23,1,completed,Languages,Intermediate
51,Lang404,video,13,2,completed,Science,Advanced
153,Math101,video,9,2,completed,Math,Intermediate
186,Prog202,exercise,21,1,completed,Science,Intermediate
63,Sci303,exercise,41,2,completed,Math,Beginner
190,Lang404,exercise,8,4,completed,Programming,Advanced
125,Sci303,exercise,17,4,incomplete,Math,Advanced
150,Lang404,exercise,16,5,incomplete,Math,Beginner
314,Math101,video,16,5,completed,Programming,Intermediate
58,Math101,quiz,59,2,completed,Languages,Beginner
342,Sci303,exercise,28,1,completed,Programming,Intermediate
305,Math101,quiz,51,4,completed,Languages,Intermediate
180,Sci303,article,56,3,incomplete,Math,Advanced
170,Lang404,article,16,5,completed,Math,Intermediate
326,Prog202,exercise,57,4,completed,Science,Advanced
271,Math101,article,46,2,completed,Science,Advanced
54,Lang404,quiz,52,4,completed,Math,Beginner
491,Prog202,article,46,4,completed,Science,Intermediate
444,Prog202,article,14,2,completed,Languages,Beginner
101,Prog202,quiz,46,5,completed,Programming,Beginner
481,Lang404,article,44,5,incomplete,Math,Beginner
264,Lang404,exercise,38,3,completed,Math,Beginner
53,Sci303,quiz,20,3,incomplete,Science,Advanced
60,Prog202,quiz,45,5,incomplete,Math,Advanced
492,Prog202,video,48,5,completed,Math,Advanced
108,Prog202,video,41,5,completed,Languages,Advanced
5,Sci303,quiz,34,5,completed,Languages,Intermediate
103,Prog202,quiz,54,4,completed,Programming,Advanced
196,Lang404,video,59,3,completed,Math,Intermediate
262,Prog202,exercise,29,2,completed,Science,Beginner
365,Math101,article,3,1,completed,Programming,Intermediate
480,Lang404,article,10,2,incomplete,Science,Advanced
372,Sci303,article,20,1,incomplete,Math,Advanced
350,Prog202,quiz,2,4,completed,Science,Advanced
47,Math101,exercise,27,3,completed,Science,Beginner
355,Sci303,video,32,1,incomplete,Programming,Beginner
311,Sci303,exercise,56,5,completed,Math,Advanced
424,Lang404,exercise,10,4,completed,Programming,Beginner
308,Sci303,article,40,1,completed,Math,Intermediate
144,Sci303,video,17,5,incomplete,Languages,Intermediate
269,Sci303,exercise,58,4,completed,Programming,Intermediate
370,Sci303,video,54,1,completed,Math,Intermediate
124,Prog202,quiz,33,5,completed,Languages,Advanced
106,Prog202,article,6,3,incomplete,Languages,Advanced
158,Prog202,video,39,4,incomplete,Languages,Intermediate
147,Prog202,quiz,47,1,completed,Programming,Intermediate
145,Math101,quiz,18,5,incomplete,Languages,Advanced
120,Prog202,quiz,9,3,completed,Math,Beginner
319,Sci303,exercise,8,5,completed,Programming,Intermediate
275,Prog202,exercise,25,3,incomplete,Science,Beginner
92,Prog202,article,31,1,completed,Languages,Advanced
58,Lang404,article,42,5,completed,Programming,Intermediate
439,Sci303,quiz,4,5,completed,Science,Intermediate
346,Prog202,article,20,2,incomplete,Programming,Beginner
229,Prog202,exercise,28,4,incomplete,Languages,Beginner
474,Prog202,article,40,5,incomplete,Languages,Beginner
117,Math101,video,1,3,completed,Science,Beginner
318,Prog202,exercise,40,4,incomplete,Math,Intermediate
279,Lang404,quiz,55,1,completed,Languages,Advanced
127,Sci303,quiz,44,4,completed,Science,Beginner
393,Sci303,article,23,2,incomplete,Languages,Beginner
396,Prog202,exercise,57,1,completed,Math,Advanced
129,Prog202,quiz,47,5,completed,Science,Intermediate
58,Prog202,quiz,13,1,completed,Math,Advanced
122,Sci303,exercise,16,1,completed,Languages,Advanced
1,Sci303,exercise,26,2,completed,Science,Beginner
239,Math101,quiz,55,3,completed,Programming,Advanced
290,Lang404,article,31,1,completed,Math,Advanced
96,Math101,article,50,3,completed,Languages,Intermediate
126,Lang404,article,1,4,incomplete,Languages,Beginner
118,Math101,video,17,2,completed,Math,Beginner
48,Sci303,exercise,16,5,completed,Science,Beginner
89,Math101,quiz,55,1,completed,Programming,Intermediate
488,Lang404,video,37,3,incomplete,Languages,Intermediate
237,Prog202,article,52,1,completed,Math,Intermediate
373,Lang404,video,53,2,completed,Math,Intermediate
385,Prog202,quiz,10,5,incomplete,Programming,Beginner
272,Sci303,quiz,58,4,completed,Programming,Beginner
189,Lang404,exercise,38,4,incomplete,Languages,Advanced
487,Math101,article,44,3,completed,Programming,Intermediate
192,Lang404,article,31,4,completed,Math,Advanced
447,Prog202,video,10,3,completed,Science,Intermediate
69,Sci303,article,54,5,completed,Science,Advanced
278,Math101,video,49,1,incomplete,Math,Beginner
349,Lang404,quiz,34,2,incomplete,Math,Beginner
247,Prog202,quiz,51,5,incomplete,Math,Intermediate
451,Math101,quiz,52,5,incomplete,Languages,Beginner
76,Sci303,quiz,6,4,incomplete,Math,Intermediate
154,Math101,quiz,28,4,completed,Programming,Advanced
144,Sci303,video,28,2,incomplete,Math,Intermediate
435,Math101,quiz,59,1,completed,Math,Advanced
485,Lang404,video,13,5,completed,Languages,Advanced
86,Prog202,quiz,41,4,completed,Math,Intermediate
185,Lang404,video,12,5,incomplete,Programming,Beginner
285,Lang404,video,50,1,completed,Programming,Advanced
462,Sci303,video,40,3,incomplete,Programming,Beginner
220,Sci303,article,57,1,completed,Math,Advanced
69,Sci303,video,50,5,incomplete,Languages,Advanced
47,Lang404,video,57,5,incomplete,Languages,Advanced
497,Math101,quiz,55,2,completed,Languages,Advanced
94,Math101,video,57,5,incomplete,Programming,Intermediate
238,Lang404,video,54,4,completed,Languages,Advanced
446,Lang404,exercise,2,2,completed,Math,Beginner
453,Prog202,article,8,5,incomplete,Math,Beginner
204,Sci303,exercise,42,1,completed,Science,Intermediate
400,Sci303,quiz,9,5,completed,Programming,Advanced
218,Lang404,article,56,1,completed,Science,Intermediate
474,Lang404,article,50,1,completed,Science,Beginner
432,Math101,exercise,8,5,completed,Programming,Advanced
341,Lang404,article,51,1,completed,Programming,Beginner
39,Math101,exercise,3,3,incomplete,Science,Intermediate
100,Lang404,video,9,2,completed,Math,Intermediate
289,Prog202,exercise,13,5,completed,Science,Beginner
254,Prog202,article,9,3,incomplete,Programming,Advanced
222,Math101,article,31,1,incomplete,Math,Advanced
357,Sci303,quiz,25,1,incomplete,Science,Beginner
23,Prog202,quiz,52,2,completed,Science,Beginner
250,Math101,quiz,44,3,completed,Science,Advanced
10,Lang404,quiz,55,3,completed,Programming,Beginner
246,Lang404,article,45,5,completed,Science,Intermediate
325,Math101,quiz,8,1,incomplete,Programming,Advanced
100,Sci303,exercise,47,4,completed,Math,Advanced
290,Math101,video,31,5,completed,Languages,Intermediate
180,Math101,article,45,5,completed,Math,Beginner
223,Prog202,quiz,53,5,completed,Science,Advanced
394,Math101,article,45,2,completed,Programming,Advanced
250,Math101,quiz,31,2,incomplete,Science,Advanced
147,Lang404,article,17,5,completed,Math,Beginner
442,Prog202,quiz,47,4,completed,Languages,Advanced
96,Lang404,video,57,3,completed,Languages,Beginner
257,Lang404,quiz,54,3,completed,Programming,Intermediate
325,Sci303,exercise,19,1,completed,Math,Beginner
493,Sci303,article,3,3,completed,Math,Beginner
4,Prog202,article,46,3,completed,Programming,Intermediate
16,Prog202,exercise,30,4,incomplete,Programming,Beginner
280,Sci303,exercise,10,3,completed,Programming,Intermediate
336,Sci303,video,49,4,completed,Science,Advanced
247,Sci303,article,29,2,completed,Science,Intermediate
258,Sci303,video,40,4,completed,Programming,Intermediate
497,Sci303,article,18,2,completed,Programming,Advanced
476,Lang404,article,12,4,completed,Languages,Advanced
384,Prog202,video,49,5,completed,Languages,Beginner
160,Lang404,article,23,2,completed,Science,Beginner
475,Lang404,article,11,2,completed,Languages,Beginner
340,Math101,video,9,3,completed,Programming,Advanced
152,Lang404,quiz,54,2,completed,Math,Advanced
396,Sci303,video,56,4,incomplete,Programming,Advanced
178,Sci303,article,24,5,completed,Languages,Beginner
163,Math101,exercise,25,5,completed,Science,Advanced
380,Math101,quiz,55,3,incomplete,Programming,Advanced
33,Math101,exercise,25,4,completed,Programming,Intermediate
417,Math101,quiz,47,4,completed,Languages,Intermediate
445,Math101,exercise,9,1,incomplete,Math,Advanced
179,Lang404,quiz,12,2,completed,Programming,Beginner
427,Math101,video,11,3,incomplete,Science,Intermediate
101,Lang404,quiz,49,5,completed,Science,Advanced
268,Prog202,quiz,38,1,completed,Math,Intermediate
323,Math101,quiz,28,4,completed,Languages,Intermediate
65,Math101,article,8,2,completed,Math,Beginner
417,Lang404,exercise,10,5,completed,Science,Advanced
168,Prog202,video,25,1,completed,Programming,Advanced
330,Lang404,exercise,47,4,completed,Science,Beginner
43,Lang404,exercise,36,5,completed,Math,Beginner
44,Math101,video,50,5,completed,Science,Beginner
285,Sci303,article,43,4,incomplete,Languages,Advanced
397,Sci303,quiz,9,4,incomplete,Math,Intermediate
12,Lang404,article,41,3,incomplete,Science,Advanced
95,Math101,article,8,5,completed,Programming,Advanced
302,Prog202,quiz,3,4,completed,Programming,Beginner
386,Sci303,exercise,53,1,completed,Math,Beginner
253,Prog202,quiz,18,2,completed,Programming,Beginner
499,Sci303,video,46,3,completed,Math,Advanced
242,Math101,quiz,35,4,completed,Programming,Beginner
35,Lang404,exercise,17,2,completed,Science,Beginner
215,Prog202,article,36,3,completed,Programming,Intermediate
337,Prog202,article,53,5,completed,Science,Intermediate
90,Lang404,quiz,28,2,completed,Math,Beginner
264,Prog202,video,50,3,completed,Programming,Intermediate
93,Sci303,exercise,15,4,completed,Languages,Advanced
410,Lang404,article,19,4,completed,Languages,Intermediate
458,Sci303,quiz,22,3,incomplete,Languages,Beginner
90,Sci303,video,6,5,completed,Programming,Advanced
418,Math101,video,47,3,incomplete,Science,Advanced
115,Sci303,article,7,1,completed,Math,Intermediate
105,Math101,article,44,3,completed,Programming,Beginner
391,Prog202,exercise,48,3,completed,Math,Beginner
196,Prog202,video,9,4,incomplete,Math,Intermediate
314,Math101,exercise,20,5,completed,Programming,Intermediate
114,Sci303,video,37,3,completed,Science,Intermediate
493,Lang404,video,11,2,completed,Languages,Beginner
75,Lang404,quiz,2,4,completed,Math,Intermediate
413,Math101,article,22,4,completed,Math,Intermediate
376,Prog202,video,48,3,completed,Programming,Intermediate
420,Prog202,exercise,36,2,completed,Math,Beginner
217,Lang404,article,5,3,completed,Programming,Advanced
277,Math101,exercise,7,2,incomplete,Math,Beginner
249,Lang404,article,6,4,completed,Science,Beginner
164,Sci303,article,56,2,completed,Science,Advanced
394,Sci303,video,22,3,incomplete,Languages,Beginner
357,Math101,quiz,10,1,completed,Languages,Advanced
457,Math101,video,46,1,completed,Science,Advanced
408,Sci303,article,40,2,completed,Languages,Advanced
192,Prog202,video,46,3,completed,Languages,Advanced
227,Math101,video,46,5,completed,Languages,Beginner
177,Sci303,article,20,1,incomplete,Science,Advanced
99,Sci303,article,28,4,completed,Languages,Intermediate
496,Prog202,video,23,3,completed,Programming,Advanced
36,Prog202,video,35,3,incomplete,Languages,Advanced
466,Prog202,video,1,1,incomplete,Programming,Beginner
497,Prog202,exercise,29,5,completed,Languages,Intermediate
487,Lang404,video,9,4,incomplete,Programming,Advanced
96,Prog202,exercise,9,5,completed,Languages,Intermediate
152,Lang404,quiz,22,4,incomplete,Programming,Advanced
151,Math101,exercise,2,1,incomplete,Languages,Beginner
190,Sci303,video,16,3,completed,Programming,Intermediate
224,Lang404,quiz,40,4,completed,Science,Intermediate
37,Math101,exercise,58,3,completed,Math,Beginner
268,Math101,exercise,6,2,completed,Math,Beginner
369,Lang404,article,55,2,completed,Science,Beginner
183,Math101,quiz,13,1,incomplete,Science,Beginner
13,Math101,article,33,1,completed,Programming,Intermediate
279,Lang404,quiz,19,1,completed,Programming,Beginner
217,Math101,exercise,15,2,incomplete,Languages,Intermediate
355,Prog202,article,33,4,completed,Languages,Advanced
361,Prog202,video,10,5,completed,Math,Advanced
286,Sci303,exercise,1,1,completed,Math,Beginner
273,Math101,quiz,12,5,completed,Programming,Beginner
369,Sci303,quiz,43,5,completed,Programming,Intermediate
62,Prog202,article,29,2,incomplete,Science,Intermediate
84,Prog202,article,17,4,completed,Programming,Advanced
368,Prog202,quiz,4,2,completed,Languages,Intermediate
217,Math101,exercise,29,1,completed,Science,Beginner
342,Math101,article,55,2,completed,Programming,Advanced
397,Prog202,video,7,2,completed,Languages,Advanced
187,Sci303,quiz,44,2,completed,Languages,Beginner
19,Sci303,video,13,1,incomplete,Math,Intermediate
177,Lang404,quiz,5,1,completed,Science,Beginner
100,Prog202,video,6,2,completed,Math,Intermediate
396,Sci303,exercise,34,2,completed,Science,Advanced
445,Prog202,quiz,53,5,incomplete,Science,Beginner
233,Sci303,exercise,7,4,completed,Math,Advanced
403,Lang404,article,46,5,completed,Math,Advanced
76,Lang404,quiz,57,4,completed,Programming,Beginner
265,Prog202,exercise,54,4,completed,Science,Advanced
455,Sci303,video,28,2,completed,Programming,Intermediate
284,Math101,exercise,46,5,incomplete,Science,Beginner
206,Lang404,quiz,10,4,incomplete,Languages,Intermediate
223,Prog202,exercise,4,4,completed,Programming,Intermediate
384,Prog202,video,3,1,completed,Math,Intermediate
52,Sci303,video,25,4,completed,Languages,Beginner
339,Prog202,video,23,2,completed,Math,Intermediate
367,Lang404,article,27,3,completed,Languages,Beginner
144,Prog202,quiz,14,1,completed,Languages,Intermediate
373,Prog202,video,38,3,completed,Programming,Beginner
69,Math101,article,32,2,completed,Math,Intermediate
99,Math101,video,23,3,completed,Programming,Advanced
396,Lang404,exercise,47,4,completed,Languages,Intermediate
25,Sci303,quiz,40,3,completed,Science,Advanced
436,Math101,exercise,37,5,completed,Science,Advanced
379,Sci303,article,3,2,completed,Languages,Intermediate
469,Lang404,exercise,35,5,completed,Math,Intermediate
484,Math101,exercise,13,3,incomplete,Math,Advanced
53,Sci303,video,34,5,completed,Math,Beginner
151,Math101,exercise,24,1,completed,Science,Intermediate
144,Lang404,video,1,3,completed,Programming,Advanced
57,Lang404,video,12,5,completed,Math,Beginner
39,Math101,quiz,8,4,completed,Programming,Intermediate
109,Sci303,article,19,3,completed,Math,Beginner
181,Prog202,article,9,1,completed,Math,Advanced
42,Prog202,article,28,4,completed,Math,Intermediate
186,Math101,video,14,3,completed,Programming,Beginner
423,Sci303,article,27,4,completed,Programming,Intermediate
398,Prog202,video,18,3,completed,Programming,Beginner
223,Lang404,quiz,42,3,completed,Languages,Beginner
122,Sci303,article,41,2,incomplete,Science,Intermediate
133,Prog202,video,6,5,completed,Languages,Intermediate
163,Sci303,article,33,3,incomplete,Science,Intermediate
215,Math101,article,37,1,completed,Languages,Advanced
221,Sci303,quiz,42,5,completed,Science,Intermediate
235,Prog202,exercise,25,2,completed,Programming,Beginner
331,Math101,article,13,5,completed,Science,Intermediate
146,Sci303,quiz,54,5,incomplete,Math,Advanced
239,Lang404,article,23,3,completed,Programming,Advanced
76,Prog202,article,36,1,completed,Languages,Intermediate
9,Math101,article,33,3,completed,Math,Beginner
74,Sci303,article,21,1,completed,Math,Advanced
442,Lang404,exercise,34,1,completed,Programming,Beginner
492,Prog202,exercise,56,4,incomplete,Math,Advanced
401,Lang404,article,36,3,completed,Programming,Advanced
253,Sci303,article,17,2,completed,Science,Beginner
230,Sci303,quiz,10,5,completed,Programming,Beginner
7,Math101,quiz,23,4,incomplete,Programming,Advanced
174,Lang404,video,44,2,incomplete,Languages,Beginner
141,Math101,exercise,59,3,completed,Math,Intermediate
168,Prog202,article,2,1,incomplete,Languages,Intermediate
170,Math101,exercise,35,3,completed,Languages,Advanced
393,Prog202,quiz,14,3,completed,Languages,Intermediate
434,Sci303,exercise,57,4,completed,Languages,Advanced
283,Sci303,exercise,47,2,completed,Languages,Beginner
122,Lang404,article,45,4,completed,Math,Beginner
194,Prog202,article,41,2,completed,Math,Intermediate
5,Sci303,quiz,2,4,completed,Math,Beginner
29,Lang404,article,19,5,completed,Languages,Intermediate
165,Lang404,quiz,16,1,completed,Math,Advanced
422,Math101,quiz,43,1,incomplete,Languages,Intermediate
339,Lang404,video,44,1,completed,Math,Intermediate
136,Sci303,video,25,5,completed,Math,Beginner
496,Math101,video,1,5,completed,Math,Beginner
365,Prog202,exercise,2,1,incomplete,Math,Beginner
321,Prog202,video,48,1,completed,Programming,Intermediate
342,Sci303,article,27,2,completed,Math,Beginner
